datetime,TU-17C:SS-HLS-Ax04NE5:Level-Mon,TU-16C:SS-HLS-Ax01NE4:Level-Mon,TU-15C:SS-HLS-Ax59NE3:Level-Mon,TU-14C:SS-HLS-Ax57NE2:Level-Mon,TU-13C:SS-HLS-Ax54NE1:Level-Mon,TU-01C:SS-HLS-Ax18SE5:Level-Mon,TU-01C:SS-HLS-Ax16SE4:Level-Mon,TU-20C:SS-HLS-Ax14SE3:Level-Mon,TU-19C:SS-HLS-Ax12SE2:Level-Mon,TU-18C:SS-HLS-Ax09SE1:Level-Mon,TU-06C:SS-HLS-Ax33SW5:Level-Mon,TU-06C:SS-HLS-Ax31SW4:Level-Mon,TU-05C:SS-HLS-Ax29SW3:Level-Mon,TU-04C:SS-HLS-Ax27SW2:Level-Mon,TU-03C:SS-HLS-Ax24SW1:Level-Mon,TU-11C:SS-HLS-Ax48NW5:Level-Mon,TU-11C:SS-HLS-Ax46NW4:Level-Mon,TU-10C:SS-HLS-Ax44NW3:Level-Mon,TU-09C:SS-HLS-Ax42NW2:Level-Mon,TU-08C:SS-HLS-Ax39NW1:Level-Mon
31.07.21 00:28,8.149409294128418,7.699279069900513,7.6982574462890625,7.769667784372966,7.784674088160197,7.475988944371541,7.414364020029703,7.546491543451945,7.614952325820923,7.69640326499939,7.7346406777699785,7.595401287078857,7.5781474113464355,7.68559447924296,7.704397996266683,7.686598221460978,7.7058617273966465,7.719815731048584,7.734011332194011,7.789309183756511
31.07.21 00:31,8.149274349212646,7.699281613032023,7.697902123133342,7.769588311513265,7.784487883249919,7.476075808207194,7.414525349934896,7.546649773915608,7.615235646565755,7.696336269378662,7.7346883614858,7.595704476038615,7.578473250071208,7.685718218485514,7.70461908976237,7.68673578898112,7.705653667449951,7.718888362248738,7.733358383178711,7.7888078689575195
31.07.21 00:34,8.149236361185709,7.699182907740275,7.69777774810791,7.769582986831665,7.784113645553589,7.476377407709758,7.414809465408325,7.5470129648844395,7.615481376647949,7.696252743403116,7.734676996866862,7.59555204709371,7.578628222147623,7.685771783192952,7.704764922459921,7.686911424001058,7.705583016077677,7.719543536504109,7.732922633488974,7.788480281829834
31.07.21 00:37,8.149099349975586,7.698931535085043,7.697681268056234,7.769542614618937,7.784291426340738,7.476352135340373,7.414812088012695,7.547057549158732,7.615596453348796,7.696306149164836,7.734775225321451,7.595927079518636,7.578834454218546,7.685872872670491,7.704751094182333,7.68741790453593,7.7057764530181885,7.718995412190756,7.732716242472331,7.788232723871866
31.07.21 00:40,8.14905071258545,7.6988757133483885,7.697386169433594,7.769636249542236,7.784354972839355,7.476158809661865,7.414623641967774,7.5469378471374515,7.615427303314209,7.696264171600342,7.7348480224609375,7.596017837524414,7.579004287719727,7.685801410675049,7.704825401306152,7.687867832183838,7.706042671203614,7.718434429168701,7.732661342620849,7.788200759887696
31.07.21 00:43,8.148983001708984,7.698846260706584,7.6970729033152265,7.769723176956177,7.784485499064127,7.476225058237712,7.414673964182536,7.5468896230061855,7.615086396535237,7.6959701379140215,7.734963258107503,7.595983346303304,7.57899514834086,7.68582812945048,7.704689979553223,7.688239812850952,7.706359465916951,7.718181689580282,7.7325397332509365,7.788040955861409
31.07.21 00:46,8.148898442586262,7.69869605700175,7.696951468785604,7.7697068850199384,7.784774939219156,7.4760401248931885,7.414582967758179,7.546859343846639,7.614906311035156,7.695878028869629,7.734750429789226,7.59614372253418,7.5790129502614345,7.685706615447998,7.704558213551839,7.6887814203898115,7.706570068995158,7.718731005986531,7.7321782906850185,7.787996371587117
31.07.21 00:49,8.148626645406088,7.6984522342681885,7.696808815002441,7.769821961720785,7.784878571828206,7.476047436396281,7.41426165898641,7.546686172485352,7.614938100179037,7.695817470550537,7.7346433003743496,7.596011479695638,7.579065640767415,7.685702959696452,7.704306761423747,7.689340432484945,7.707004626592001,7.718752940495809,7.732333501180013,7.787951231002808
31.07.21 00:52,8.148457686106363,7.698239167531332,7.696535666783651,7.769795338312784,7.785192330678304,7.47590970993042,7.414090792338053,7.5464746952056885,7.614652156829834,7.695580085118611,7.73459808031718,7.595887263615926,7.578985929489136,7.685540771484375,7.704296112060547,7.689971288045247,7.707542657852173,7.718764146169026,7.732301314671834,7.787879864374796
31.07.21 00:55,8.14804573059082,7.698008823394775,7.696260833740235,7.769759178161621,7.785325145721435,7.475652694702148,7.413929080963134,7.546514415740967,7.6146190643310545,7.6953435897827145,7.734408950805664,7.595720195770264,7.5788818359375,7.685484504699707,7.704331779479981,7.690600109100342,7.707953929901123,7.71939172744751,7.732379817962647,7.78795051574707
31.07.21 00:58,8.1480393409729,7.697793483734131,7.696280797322591,7.76977523167928,7.785651922225952,7.475650072097778,7.413732608159384,7.546337604522705,7.614323536554973,7.69515323638916,7.734319368998209,7.59554648399353,7.578700542449951,7.685165087381999,7.704023440678914,7.6911013921101885,7.70839007695516,7.719486713409424,7.732483307520549,7.7879626750946045
31.07.21 01:01,8.147693792978922,7.697591066360474,7.696270704269409,7.7698343594868975,7.786074924468994,7.475531737009684,7.413594563802083,7.546124696731567,7.614123185475667,7.694940646489461,7.734171072642009,7.595474084218344,7.578286647796631,7.68486205736796,7.703785022099813,7.691795428593953,7.709014972050984,7.719855705897014,7.732665936152141,7.788130760192871
31.07.21 01:04,8.147468090057373,7.697355826695761,7.6958677768707275,7.769872983296712,7.786424160003662,7.475406090418497,7.413162787755331,7.545786539713542,7.613742669423421,7.694672584533691,7.734141031901041,7.595122337341309,7.577998797098795,7.684809764226277,7.703600883483887,7.692526976267497,7.709564288457234,7.7200437386830645,7.733003377914429,7.7882672150929775
31.07.21 01:07,8.147180557250977,7.697088718414307,7.695597807566325,7.76994283994039,7.786702632904053,7.474998076756795,7.412932713826498,7.545568545659383,7.613547404607137,7.694627443949382,7.733807722727458,7.594863732655843,7.577545801798503,7.684497515360515,7.70326566696167,7.693296114603678,7.710234562555949,7.7202746868133545,7.733104546864828,7.788303216298422
31.07.21 01:10,8.146920680999756,7.696855227152507,7.695627212524414,7.769934018452963,7.78711740175883,7.474947373072307,7.412608623504639,7.545409202575684,7.61320702234904,7.69432012240092,7.7336710294087725,7.594546397527059,7.577309926350912,7.684191147486369,7.702912251154582,7.694092273712158,7.710885763168335,7.721301317214966,7.733238935470581,7.788275162378946
31.07.21 01:13,8.14644546508789,7.696478843688965,7.69544153213501,7.769870758056641,7.787604141235351,7.474559211730957,7.412311744689942,7.5452799797058105,7.61297721862793,7.694009017944336,7.733572864532471,7.594358921051025,7.577062892913818,7.683872032165527,7.702425003051758,7.69500732421875,7.711683559417724,7.721698188781739,7.733509540557861,7.788472080230713
31.07.21 01:16,8.146048704783121,7.696077823638916,7.69533093770345,7.7698415120442705,7.787823359171549,7.474136511484782,7.412094593048096,7.544857819875082,7.612539370854695,7.693369388580322,7.733320474624634,7.594306389490763,7.5766074657440186,7.6835737228393555,7.702068328857422,7.695730368296305,7.712307294209799,7.722230911254883,7.733799934387207,7.788653135299683
31.07.21 01:19,8.145776907602947,7.695716063181559,7.695082187652588,7.769906123479208,7.78824512163798,7.4740424156188965,7.411624908447266,7.5443417231241865,7.612204392751058,7.693091233571371,7.733287652333578,7.594277064005534,7.576103289922079,7.683194716771443,7.7018881638844805,7.69646676381429,7.712955156962077,7.7224791049957275,7.7340974013010655,7.788948059082031
31.07.21 01:22,8.145671844482422,7.69566027323405,7.695158402125041,7.769804875055949,7.788467725118001,7.4734015464782715,7.411261399586996,7.5442244211832685,7.611750761667887,7.69261654218038,7.733052651087443,7.594070672988892,7.575751463572184,7.682671705881755,7.701689640680949,7.697287082672119,7.713818311691284,7.723466237386068,7.734413385391235,7.789232810338339
31.07.21 01:25,8.145360787709553,7.695310401916504,7.69485330581665,7.769816319147745,7.789218505223592,7.473109801610311,7.410865783691406,7.543826738993326,7.611299832661947,7.692261457443237,7.732695738474528,7.59394876162211,7.575285355250041,7.682297786076863,7.701171875,7.698063214619955,7.714701414108276,7.723666270573934,7.734893639882405,7.789538065592448
31.07.21 01:28,8.1451096534729,7.695100784301758,7.694886525472005,7.76983650525411,7.789738734563191,7.472783946990967,7.4106201171875,7.543720054626465,7.611053848266602,7.692072010040283,7.73242826461792,7.593677425384522,7.574962139129639,7.681930160522461,7.700619125366211,7.698870372772217,7.7153020858764645,7.724700832366944,7.735252475738525,7.789748859405518
31.07.21 01:31,8.1446382522583,7.6950420379638675,7.694770431518554,7.769734668731689,7.790261363983154,7.472344795862834,7.410065094629924,7.543230692545573,7.610637267430624,7.69149374961853,7.732341368993123,7.593453486760458,7.5743865966796875,7.6814970175425215,7.700402895609538,7.699673414230347,7.715921243031819,7.725039720535278,7.735743204752604,7.79018235206604
31.07.21 01:34,8.144362449645996,7.694683233896892,7.694550355275472,7.769870122273764,7.790555953979492,7.47203771273295,7.409523407618205,7.542683124542236,7.610045433044434,7.691145022710165,7.7318252722422285,7.593259334564209,7.574182510375977,7.681258360544841,7.700112660725911,7.70048745473226,7.716625531514486,7.725258747736612,7.736096620559692,7.790644804636637
31.07.21 01:37,8.14409573872884,7.694431225458781,7.694466988245646,7.769874016443888,7.790903409322103,7.471653858820597,7.409114360809326,7.542168696721395,7.609722534815471,7.6907420953114825,7.7316975593566895,7.592874844868978,7.5738381544748945,7.680912733078003,7.699580351511637,7.701304833094279,7.71744712193807,7.726004759470622,7.736427625020345,7.790879408518474
31.07.21 01:40,8.14357582728068,7.694160540898641,7.694352865219116,7.769922812779745,7.791244188944499,7.471353054046631,7.408678690592447,7.541825294494629,7.609344402949016,7.6902627150217695,7.731585105260214,7.5926585992177325,7.573579549789429,7.68048636118571,7.699305454889933,7.7019970417022705,7.718142112096151,7.726422707239787,7.737023909886678,7.791234493255615
31.07.21 01:43,8.143288294474283,7.693910042444864,7.694149812062582,7.7699521382649746,7.7914423147837315,7.470989306767781,7.408334255218506,7.541477282842,7.609034379323324,7.6900703112284345,7.731404383977254,7.59238584836324,7.5732057094573975,7.680093288421631,7.698880275090535,7.702926874160767,7.718722105026245,7.72720472017924,7.737329324086508,7.791404326756796
31.07.21 01:46,8.143094062805176,7.693771457672119,7.69426155090332,7.769857692718506,7.79193525314331,7.4706299781799315,7.408060455322266,7.541324138641357,7.608557891845703,7.689535808563233,7.731490612030029,7.592236804962158,7.573133659362793,7.679751014709472,7.6985241889953615,7.703748035430908,7.7195943832397464,7.727837371826172,7.737829971313476,7.791555500030517
31.07.21 01:49,8.142773946126303,7.693496465682983,7.69424843788147,7.769930601119995,7.792567888895671,7.470270077387492,7.407675425211589,7.540854374567667,7.608232736587524,7.68913722038269,7.731218099594116,7.592058499654135,7.572946071624756,7.679436365763347,7.698239326477051,7.70466128985087,7.720230897267659,7.728169361750285,7.738234440485637,7.791876236597697
31.07.21 01:52,8.142646312713623,7.6933674812316895,7.694185733795166,7.769977331161499,7.792757034301758,7.469919045766194,7.407179673512776,7.540307362874349,7.607991695404053,7.688971598943074,7.731105804443359,7.591902891794841,7.572423299153646,7.679018259048462,7.697766383488973,7.705474058787028,7.721024036407471,7.728924830754599,7.738678614298503,7.792344490687052
31.07.21 01:55,8.142083644866943,7.693154335021973,7.693955898284912,7.769942919413248,7.793228069941203,7.46923287709554,7.406744718551636,7.539909839630127,7.607399622599283,7.688430706659953,7.731069405873616,7.5915177663167315,7.571911255518596,7.678487618764242,7.697337865829468,7.706266562143962,7.72166379292806,7.729440291722616,7.738983154296875,7.792487064997355
31.07.21 01:58,8.141562461853027,7.692889054616292,7.693830728530884,7.769828955332438,7.793876012166341,7.468915621439616,7.4064537684122715,7.539677063624064,7.606916745503743,7.687940756479899,7.730799436569214,7.591108957926432,7.57161283493042,7.678188959757487,7.696900049845378,7.706903139750163,7.722444693247477,7.729742685953776,7.739447593688965,7.792675336201985
31.07.21 02:01,8.141287962595623,7.692680915196736,7.693984826405844,7.769893725713095,7.794249216715494,7.4685853322347,7.4058748086293535,7.539366960525513,7.606517235438028,7.687484502792358,7.7306742668151855,7.590911467870077,7.571320295333862,7.677643299102783,7.696473757425944,7.707866509755453,7.723366022109985,7.73156483968099,7.739988247553507,7.793075958887735
31.07.21 02:04,8.140669631958009,7.6924309730529785,7.693638801574707,7.769913864135742,7.794580459594727,7.468202018737793,7.405441570281982,7.53872766494751,7.606008529663086,7.687126922607422,7.730563831329346,7.5905498504638675,7.57071590423584,7.6772911071777346,7.695823001861572,7.708495998382569,7.724031162261963,7.7313860893249515,7.740385723114014,7.793467426300049
31.07.21 02:07,8.140244801839193,7.69213875134786,7.69344695409139,7.7698417504628505,7.794746557871501,7.467878182729086,7.405018965403239,7.538272221883138,7.6056820551554365,7.686745007832846,7.730554024378459,7.590624094009399,7.570302804311117,7.676995356877645,7.695515076319377,7.709159215291342,7.724610328674316,7.73179570833842,7.740627765655518,7.793604850769043
31.07.21 02:10,8.14013115564982,7.691856066385905,7.693612575531006,7.769828160603842,7.795362552007039,7.467420975367228,7.404290437698364,7.537962357203165,7.605127175649007,7.686362028121948,7.730509519577026,7.590483665466309,7.5701682567596436,7.676549911499023,7.69505500793457,7.709926128387451,7.725415150324504,7.732568661371867,7.74121340115865,7.794302145640056
31.07.21 02:13,8.139928817749023,7.691621224085489,7.693609158198039,7.769885698954264,7.796051104863485,7.46711277961731,7.403947114944458,7.537454922993978,7.604700167973836,7.685791412989299,7.730407079060873,7.590108871459961,7.569744507471721,7.675921281178792,7.6948583126068115,7.710907220840454,7.726150989532471,7.733161846796672,7.741687297821045,7.794716676076253
31.07.21 02:16,8.139811515808105,7.691496133804321,7.693723122278849,7.769826094309489,7.796505610148112,7.466546456019084,7.403607209523519,7.536980867385864,7.604135036468506,7.685409784317017,7.730243682861328,7.589684247970581,7.5694178740183515,7.675464789072673,7.694481213887532,7.711401542027791,7.726832071940104,7.734359582265218,7.742259979248047,7.7947469552358
31.07.21 02:19,8.140064811706543,7.691445064544678,7.693872451782227,7.769983863830566,7.797074890136718,7.4661914825439455,7.402953338623047,7.536454963684082,7.6038312911987305,7.6847607612609865,7.730142879486084,7.589608430862427,7.569287490844727,7.675212287902832,7.694258975982666,7.7113673210144045,7.727240180969238,7.735025882720947,7.742865371704101,7.7951456069946286
31.07.21 02:22,8.139792760213215,7.691790501276652,7.694153785705566,7.770025730133057,7.797273238499959,7.465810934702555,7.402554988861084,7.535782893498739,7.60342009862264,7.6846433480580645,7.730100313822428,7.5895131429036455,7.569089412689209,7.675085544586182,7.694081465403239,7.710862477620442,7.727256536483765,7.735407034556071,7.743427276611328,7.795811573664348
31.07.21 02:25,8.139769872029623,7.6921593348185215,7.694320440292358,7.770009199778238,7.797324339548746,7.46559492746989,7.402416070302327,7.535557111104329,7.6034040451049805,7.684576431910197,7.730300188064575,7.589567184448242,7.568801164627075,7.674958308537802,7.693871688842774,7.709891398747762,7.726883331934611,7.73556923866272,7.744109710057577,7.796308120091756
31.07.21 02:28,8.139720598856607,7.6924474239349365,7.694850444793701,7.769993464152018,7.797160069147745,7.465525229771933,7.402084191640219,7.535542805989583,7.603243509928386,7.684518416722616,7.730511665344238,7.589783112208049,7.568697373072306,7.674904505411783,7.693870623906453,7.70822254816691,7.726092418034871,7.736695845921834,7.744682153066,7.797019163767497
31.07.21 02:31,8.139958063761393,7.692825714747111,7.695414861043295,7.770014683405559,7.796896616617838,7.46560017267863,7.402041355768839,7.535475254058838,7.603130102157593,7.684233665466309,7.730912923812866,7.5901823838551845,7.568844318389893,7.67499319712321,7.693891286849976,7.70645030339559,7.725246906280518,7.736824989318848,7.74501911799113,7.797464768091837
31.07.21 02:34,8.140175024668377,7.693235079447429,7.695692141850789,7.76998766263326,7.796505053838094,7.465572039286295,7.402088562647501,7.5353922843933105,7.603445688883463,7.684448877970378,7.731274366378784,7.590696096420288,7.569245179494223,7.675210078557332,7.694350878397624,7.704621950785319,7.723852713902791,7.736461400985718,7.74525507291158,7.797870556513468
31.07.21 02:37,8.140892791748048,7.694065856933594,7.696326541900635,7.770011138916016,7.796186542510986,7.465799999237061,7.402187442779541,7.5354719161987305,7.603529834747315,7.684604930877685,7.731818103790284,7.5912260055542,7.569630908966064,7.675571346282959,7.694623851776123,7.70257043838501,7.7224626541137695,7.735297441482544,7.74531192779541,7.797997379302979
31.07.21 02:40,8.141652743021648,7.694322029749553,7.696572542190552,7.769949913024902,7.79509711265564,7.465887387593588,7.402299006779989,7.535953680674235,7.603794654210408,7.684945901234944,7.732401688893636,7.591948827107747,7.56998872756958,7.675841172536214,7.6950225830078125,7.700445254643758,7.720872799555461,7.7350927988688145,7.745203256607056,7.798354148864746
31.07.21 02:43,8.141853173573812,7.6950907707214355,7.696972290674846,7.769941012064616,7.794059832890828,7.466398398081461,7.402614275614421,7.53634230295817,7.604262828826904,7.685303370157877,7.73333477973938,7.592692295710246,7.57042916615804,7.676260232925415,7.695340474446615,7.6984223524729405,7.719135840733846,7.7343324025472,7.745016098022461,7.798503081003825
31.07.21 02:46,8.142535845438639,7.695627291997274,7.696998914082846,7.769944032033285,7.7928539117177325,7.466738065083821,7.403227885564168,7.536727984746298,7.604538202285767,7.6855959097544355,7.734119574228922,7.5934774080912275,7.571161905924479,7.6769232749938965,7.6959404945373535,7.6971166133880615,7.717574914296468,7.7331578731536865,7.744562864303589,7.798234383265178
31.07.21 02:49,8.14283307393392,7.695905923843384,7.696900844573975,7.7699354489644366,7.791898250579834,7.4672385056813555,7.403465668360392,7.536917368570964,7.604877948760986,7.6859785715738935,7.734820127487183,7.594074169794719,7.571656147638957,7.677576859792074,7.6967205206553135,7.696009874343872,7.716297944386801,7.731677532196045,7.743848403294881,7.797694842020671
31.07.21 02:52,8.14299742380778,7.69591466585795,7.6965428193410235,7.769932985305786,7.791285435358683,7.467331647872925,7.40373166402181,7.537162860234578,7.605015913645427,7.686242977778117,7.735462745030722,7.594876209894816,7.572090466817221,7.678183078765869,7.697135766347249,7.695413589477539,7.715349833170572,7.730107625325521,7.742877006530762,7.79738195737203
31.07.21 02:55,8.14301414489746,7.695944690704346,7.696306228637695,7.769915676116943,7.790603542327881,7.467934226989746,7.403978061676026,7.537664318084717,7.605374908447265,7.686494445800781,7.735826778411865,7.595372009277344,7.572562503814697,7.678671550750733,7.697354412078857,7.694879627227783,7.714345264434814,7.729695892333984,7.742016887664795,7.796947193145752
31.07.21 02:58,8.143044789632162,7.695957024892171,7.696069399515788,7.769896507263184,7.789921681086223,7.468308210372925,7.4043965339660645,7.537980794906616,7.605667591094971,7.6867670218149815,7.736034631729126,7.595863898595175,7.573171615600586,7.678817828496298,7.697757164637248,7.694494406382242,7.71385113398234,7.729204177856445,7.741332372029623,7.796496311823526
31.07.21 03:01,8.143321673075357,7.695866823196411,7.695622285207112,7.7699402173360195,7.78924043973287,7.4685328006744385,7.4048482577006025,7.538147211074829,7.60582153002421,7.686815897623698,7.736238241195679,7.596311966578165,7.573498169581095,7.6791672706604,7.6982362270355225,7.694262425104776,7.713093201319376,7.727817138036093,7.74051554997762,7.795945882797241
31.07.21 03:04,8.143063227335611,7.695630709330241,7.695240418116252,7.770031054814657,7.788639942804973,7.4689247608184814,7.40482505162557,7.538371245066325,7.6060779094696045,7.686942497889201,7.7364223798116045,7.596530040105184,7.574376344680786,7.679346084594727,7.698419094085693,7.694176197052002,7.712846120198568,7.727356433868408,7.739640076955159,7.795213143030803
31.07.21 03:07,8.142741998036703,7.69563102722168,7.6951744556427,7.770197232564291,7.788414239883423,7.46901798248291,7.405160586039225,7.538678725560506,7.606295029322307,7.687304655710856,7.736709912618001,7.596643050511678,7.575105826059977,7.679326772689819,7.698598702748617,7.694169282913208,7.712523460388184,7.72741174697876,7.739188512166341,7.794646422068277
31.07.21 03:10,8.1427396774292,7.695561218261719,7.694760799407959,7.770230388641357,7.787717247009278,7.46936674118042,7.405217838287354,7.538497066497802,7.6061078071594235,7.687461948394775,7.736609554290771,7.596849060058593,7.575671291351318,7.679379844665528,7.698847866058349,7.694470691680908,7.712461853027344,7.726407432556153,7.738807678222656,7.7943097114562985
31.07.21 03:13,8.142724831899006,7.695520321528116,7.6944693724314375,7.7703193823496495,7.788137674331665,7.469575961430867,7.405319054921468,7.5385049978892,7.606318553288778,7.687406063079834,7.736798683802286,7.597108523050944,7.576043128967285,7.679876486460367,7.699092864990234,7.694575071334839,7.7122749487559,7.725807348887126,7.738283475240072,7.794080098470052
31.07.21 03:16,8.142592589060465,7.695480744043986,7.69447406133016,7.770290692647299,7.78807806968689,7.469692389170328,7.405230760574341,7.538828214009603,7.606408754984537,7.687452395757039,7.736763159434,7.597072045008341,7.57660984992981,7.679913520812988,7.69911011060079,7.694850921630859,7.71253244082133,7.7266898949941005,7.737947066624959,7.793712139129639
31.07.21 03:19,8.142433961232504,7.69544537862142,7.69434380531311,7.770257790883382,7.788155476252237,7.469584385553995,7.40521518389384,7.538490851720175,7.606265703837076,7.687255620956421,7.736517906188965,7.597034454345703,7.576807657877604,7.679833650588989,7.699212869008382,7.695469379425049,7.712682088216146,7.72585384051005,7.737639268239339,7.793471813201904
31.07.21 03:22,8.14235258102417,7.695288101832072,7.693954706192017,7.770303964614868,7.788104216257731,7.469686190287272,7.405141750971476,7.538259267807007,7.606258710225423,7.687222719192505,7.736671447753906,7.597108523050943,7.57686432202657,7.679873943328857,7.699249505996704,7.695711374282837,7.712803920110066,7.7257399559021,7.737398465474446,7.793269793192546
31.07.21 03:25,8.142141024271647,7.695244391759236,7.693739891052246,7.770357052485148,7.7881762981414795,7.46940541267395,7.405046065648397,7.538293759028117,7.606309811274211,7.687191565831502,7.736514727274576,7.597137292226156,7.577098687489827,7.6799492835998535,7.699350992838541,7.6960227489471436,7.713027238845825,7.725556294123331,7.737262725830078,7.793134609858195
31.07.21 03:28,8.142205619812012,7.695010185241699,7.693523311614991,7.770339488983154,7.788359642028809,7.469626712799072,7.404979705810547,7.5382026672363285,7.60636568069458,7.687236976623535,7.736334705352784,7.596976375579834,7.577161502838135,7.679929256439209,7.699046230316162,7.696621894836426,7.713388252258301,7.726203155517578,7.737045383453369,7.792919731140136
31.07.21 03:31,8.142125288645428,7.695068359375,7.693483591079712,7.7703094482421875,7.788541316986084,7.469487428665161,7.404874483744304,7.5381607214609785,7.606154918670654,7.686860084533691,7.736410697301229,7.596918980280558,7.577247937520345,7.680128574371338,7.698966582616171,7.696859200795491,7.713873306910197,7.726269960403442,7.737267971038818,7.792830467224121
31.07.21 03:34,8.14183743794759,7.694813410441081,7.693444887797038,7.770270744959514,7.788898626963297,7.469149192174276,7.40470012029012,7.537812948226929,7.605762084325154,7.686489979426066,7.736250162124634,7.5970306396484375,7.577197074890137,7.679999748865763,7.699120203653971,7.697702964146933,7.714202960332234,7.72654112180074,7.737425406773885,7.792901992797852
31.07.21 03:37,8.141821384429932,7.69462505976359,7.693445523579916,7.770350615183512,7.789108673731486,7.469192186991374,7.4045218626658125,7.537517627080281,7.605499267578125,7.6863110065460205,7.736144383748372,7.596914132436117,7.577298641204834,7.67991598447164,7.699177980422974,7.698366085688273,7.7147802511851,7.726887305577596,7.737446117401123,7.792877117792765
